indicator_id,indicator_name,avg_score,video_id,score,reason
D001-I001,Hook (0-3秒),5.9,7596298124902580275,6,3秒内点明电视闲置的解决方案利益点
D001-I001,Hook (0-3秒),5.9,7595189897955557418,6,开篇3秒抛出电视闲置痛点，主题清晰明确。
D001-I001,Hook (0-3秒),5.9,7595951815557971977,6,开头3秒直接点出闲置电视的解决方案，留客力强
D001-I001,Hook (0-3秒),5.9,7595550067751731250,6,开头否定传统K歌设备，快速引发用户好奇。
D001-I001,Hook (0-3秒),5.9,7596302868324990986,6,3秒内点明闲置电视装音响的核心利益点
D001-I001,Hook (0-3秒),5.9,7595950522347421738,7,开头即抛设备价格问题，直击用户核心需求。
D001-I001,Hook (0-3秒),5.9,7595911819053105178,7,0秒即点明闲置电视解决方案，瞬间击中用户需求
D001-I001,Hook (0-3秒),5.9,7596668316988325914,6,开头3秒提出闲置电视改造需求，直接吸引目标用户
D001-I001,Hook (0-3秒),5.9,7597411996900163647,7,开头即抛出电视闲置用产品的核心利益点
D001-I001,Hook (0-3秒),5.9,7596669054046273572,7,开头直接否定旧K歌设备，戳中用户痛点，留客力强。
D001-I001,Hook (0-3秒),5.9,7597759125851291674,6,开头3秒否定传统设备，直接戳中用户痛点
D001-I001,Hook (0-3秒),5.9,7597759251209748495,6,开头3秒内提出电视闲置痛点，给出解决方案方向
D001-I001,Hook (0-3秒),5.9,7598140632592121875,6,开头3秒内抛出闲置电视的解决方案利益点
D001-I001,Hook (0-3秒),5.9,7598524018490638372,6,开头直接否定传统点歌机，冲突明确吸引停留
D001-I001,Hook (0-3秒),5.9,7597788068666425398,6,开头即抛出人们不再去KTV的反常识现象
D001-I001,Hook (0-3秒),5.9,7598147011917791274,6,开篇否定传统点歌设备，冲突感强，快速抓注意力。
D001-I001,Hook (0-3秒),5.9,7598140644361699371,6,开头3秒内抛出「把KTV搬回家」核心利益点
D001-I001,Hook (0-3秒),5.9,7598894047782354953,6,开头直击家庭KTV安装价格的用户核心痛点
D001-I001,Hook (0-3秒),5.9,7598531607626137650,6,3秒内点明别用落后点歌机，冲突明确
D001-I001,Hook (0-3秒),5.9,7598893909222686730,6,0-3秒抛出别买旧K歌设备的冲突，吸引目标用户
D001-I001,Hook (0-3秒),5.9,7598895351668162569,6,开头即抛出降价冲突与优惠利益点，吸睛度高。
D001-I001,Hook (0-3秒),5.9,7599619744779223078,6,开头3秒抛出传统K歌设备落后的冲突，利益明确。
D001-I001,Hook (0-3秒),5.9,7599632657988206642,6,开头3秒直击电视闲置痛点，抛出利益点吸引停留。
D001-I001,Hook (0-3秒),5.9,7600367677266427923,6,开头直接抛出设备价格疑问，快速吸引用户停留
D001-I001,Hook (0-3秒),5.9,7599632687168143369,6,开头抛出家庭KTV价格问题，直击用户需求。
D001-I001,Hook (0-3秒),5.9,7599619774851907611,7,首秒抛出闲置电视解决方案，精准直击用户需求
D001-I001,Hook (0-3秒),5.9,7600760578893807667,6,开头即点出闲置电视装音响的核心利益点
D001-I001,Hook (0-3秒),5.9,7601117654277701670,6,开头直接否定旧设备，快速吸引目标用户停留。
D001-I001,Hook (0-3秒),5.9,7601149530658209846,7,开头直接点出电视闲置浪费痛点，快速吸引用户停留。
D001-I001,Hook (0-3秒),5.9,7600760614222315526,6,开头直接否定传统点歌机，冲突明确抓注意力
D001-I001,Hook (0-3秒),5.9,7600760589728088114,6,开头抛出家庭KTV安装疑问，吸引力足。
D001-I001,Hook (0-3秒),5.9,7600760595149242409,6,开头即抛出传统K歌设备落后观点，冲突明确
D001-I001,Hook (0-3秒),5.9,7601478145825407027,6,开头3秒否定传统点歌设备，冲突明确。
D001-I001,Hook (0-3秒),5.9,7601841932990840882,6,开篇提问家庭KTV价格，直击用户核心需求
D001-I001,Hook (0-3秒),5.9,7601485124283449350,7,开头即抛出家庭K歌设备价格的核心用户痛点问题
D001-I001,Hook (0-3秒),5.9,7601865320384036927,6,开头0秒即反常识劝别买传统点歌机，冲突感强
D001-I001,Hook (0-3秒),5.9,7601899201380614185,6,开头3秒点出电视闲置痛点，给出解决方案预告
D001-I001,Hook (0-3秒),5.9,7601900038289981494,6,开头3秒内公布低价，快速吸引用户停留。
D001-I001,Hook (0-3秒),5.9,7601899215078572074,6,开头3秒直接否定传统点歌机，冲突明确
D001-I001,Hook (0-3秒),5.9,7601841966935113754,6,开头直接否定传统点歌机，冲突感强。
D001-I001,Hook (0-3秒),5.9,7601485129568813119,7,开头0秒即给闲置电视解决方案，直击用户需求
D001-I001,Hook (0-3秒),5.9,7601899206271074310,6,开头即抛出设备价格问题，快速吸引目标用户停留
D001-I001,Hook (0-3秒),5.9,7602295522494267434,6,开头否定传统点歌机，冲突明确。
D001-I001,Hook (0-3秒),5.9,7602628251639250953,6,开头直接点明别装落后点歌机，冲突明确
D001-I001,Hook (0-3秒),5.9,7602297275217969206,6,开头3秒内点出闲置电视可改造的核心利益。
D001-I001,Hook (0-3秒),5.9,7602629273805111337,6,开头3秒直接抛出高性价比设备的核心利益点
D001-I001,Hook (0-3秒),5.9,7603344164990730281,6,直戳闲置电视痛点，3秒内给出解决方案，入题快
D001-I001,Hook (0-3秒),5.9,7602629290561241151,6,开头3秒点出电视闲置痛点，给出解决方案方向
D001-I001,Hook (0-3秒),5.9,7602629281052475433,6,开篇否定传统设备，快速抓住用户注意力
D001-I001,Hook (0-3秒),5.9,7603344218737754118,6,开头抛出家庭娱乐设备价格问题，吸引目标用户
D001-I001,Hook (0-3秒),5.9,7603345238560522249,6,开头3秒内直接否定传统点歌机，冲突明确
D001-I001,Hook (0-3秒),5.9,7603349259758043162,6,开头3秒直击电视闲置痛点，直接给出解决方案。
D001-I001,Hook (0-3秒),5.9,7603349272717869094,6,开头3秒抛出家用KTV价格的核心用户疑问
D001-I001,Hook (0-3秒),5.9,7603349287309131826,6,开头3秒抛出设备价格问题，直击用户利益点。
D001-I001,Hook (0-3秒),5.9,7603712258781102116,6,开头直接点明核心功能+价格疑问，吸引目标用户停留。
D001-I001,Hook (0-3秒),5.9,7603712260293820452,6,开头即抛出“别装传统点歌机”的反常识结论，吸引停留
D001-I001,Hook (0-3秒),5.9,7604098129700732964,6,开头直击闲置电视改造痛点，利益点明确
D001-I001,Hook (0-3秒),5.9,7604098077339500570,6,开头直接抛出家装KTV相关问题，用户停留意愿强
D001-I001,Hook (0-3秒),5.9,7604098068234076186,7,0秒即点出闲置电视解决方案，核心利益清晰
D001-I001,Hook (0-3秒),5.9,7604336932340203562,6,开头直击电视闲置痛点，给出解决方案钩子。
D001-I001,Hook (0-3秒),5.9,7603712281139068970,7,首秒抛出闲置电视改造方案，精准抓用户注意力。
D001-I001,Hook (0-3秒),5.9,7604098097636261938,7,0秒即抛传统K歌设备落后的冲突，抓力极强
D001-I001,Hook (0-3秒),5.9,7604098984414609460,6,开头3秒抛出大促未购冲突，有效吸引用户停留
D001-I001,Hook (0-3秒),5.9,7604838147629908006,6,0-3秒抛出电视闲置改造利益点，快速吸引用户停留。
D001-I001,Hook (0-3秒),5.9,7604336939868667967,6,开头抛出“把KTV搬回家”核心利益，吸引力充足。
D001-I001,Hook (0-3秒),5.9,7604336990507106339,7,开头0秒即抛出闲置电视改造的核心利益点
D001-I001,Hook (0-3秒),5.9,7610789726716592143,7,0秒就抛出传统点歌机落后观点，直接抓需求冲突。
D001-I001,Hook (0-3秒),5.9,7604838160803397658,6,开头3秒点明闲置电视解决方案，利益点明确
D001-I001,Hook (0-3秒),5.9,7605530561306820614,6,开头直接提问设备价格，快速点明主题吸引停留
D001-I001,Hook (0-3秒),5.9,7605528752408412212,6,开头3秒直击电视闲置痛点，给出解决方案方向
D001-I001,Hook (0-3秒),5.9,7605040309934178350,6,开头3秒内抛出电视闲置可装设备的利益点
D001-I001,Hook (0-3秒),5.9,7609891429503320064,6,开头点明传统点歌机落后，3秒内抓用户注意力
D002-I001,冲突与反差强度,5.74,7560103525498896393,6,打破高端影音设备昂贵的认知，反差明显
D002-I001,冲突与反差强度,5.74,7570718436512120868,6,认知反差：别墅高端设备实际价格低功能全
D002-I001,冲突与反差强度,5.74,7559000042486005796,6,对比传统旧设备落后与新品优势，认知反差明显
D002-I001,冲突与反差强度,5.74,7556771272036237375,6,高端设备与低价形成认知反差，吸引力足。
D002-I001,冲突与反差强度,5.74,7568274748870983689,6,闲置电视变娱乐设备的认知反差，吸引力强
D002-I001,冲突与反差强度,5.74,7568274604407570459,6,对比传统设备落后与新一体机便捷，认知反差明显。
D002-I001,冲突与反差强度,5.74,7569598928741662774,6,传统多设备和单一体机的认知反差明显
D002-I001,冲突与反差强度,5.74,7560103549079224330,6,新旧K歌设备形成认知反差，价格剧情冲突吸引注意力。
D002-I001,冲突与反差强度,5.74,7569598921535143942,6,高端场景配低价易操作设备，认知反差强烈
D002-I001,冲突与反差强度,5.74,7566797565342269481,6,老板降价员工阻拦的冲突，价值价格反差明显。
D002-I001,冲突与反差强度,5.74,7569598932432502825,6,别墅高端场景配平民价格，认知反差明显
D002-I001,冲突与反差强度,5.74,7571089065883238443,6,高端别墅场景配平价设备，认知反差明显
D002-I001,冲突与反差强度,5.74,7572709476526932006,6,产品售价从899降到百元级，认知反差强烈
D002-I001,冲突与反差强度,5.74,7577407007731875850,6,对比传统设备，突出新品功能全性价比高的反差。
D002-I001,冲突与反差强度,5.74,7572390854616432682,6,对比传统笨重设备与小巧一体机，反差明显
D002-I001,冲突与反差强度,5.74,7574947956417544219,6,清仓低价与高端设备高价形成强认知反差。
D002-I001,冲突与反差强度,5.74,7571316993975189523,6,突出多功能低售价的反差，戳中用户性价比需求
D002-I001,冲突与反差强度,5.74,7578658954785620011,6,传统点歌机落后与新品全能的认知反差明显。
D002-I001,冲突与反差强度,5.74,7574230190214873097,6,对比线下KTV，突出在家K歌的高性价比反差。
D002-I001,冲突与反差强度,5.74,7572390854465273919,6,对比传统设备与新一体机的功能价格，反差明显。
D002-I001,冲突与反差强度,5.74,7572709539665969162,6,高端场景设备与低价形成强烈认知反差。
D002-I001,冲突与反差强度,5.74,7579406891019091977,6,高需求场景对应低价格，认知反差明显
D002-I001,冲突与反差强度,5.74,7578901831852671019,6,对比传统复杂设备，突出小一体机全功能反差
D002-I001,冲突与反差强度,5.74,7579406989202374666,6,打破用户对音响功能单一、价格偏高的固有认知。
D002-I001,冲突与反差强度,5.74,7581483019275649030,6,普通电视与多功能KTV的认知反差，吸引力充足。
D002-I001,冲突与反差强度,5.74,7580189575614218249,6,老电视变KTV、价格直降的反差明显
D002-I001,冲突与反差强度,5.74,7580391039212011561,6,打破用户对家庭KTV成本高的固有认知
D002-I001,冲突与反差强度,5.74,7580189563341979674,6,对比传统设备落后，凸显新品功能全的优势
D002-I001,冲突与反差强度,5.74,7584289914902167595,6,对比传统K歌设备的高成本，突出产品性价比反差
D002-I001,冲突与反差强度,5.74,7582979285365293097,6,对比传统复杂K歌设备与小型一体机，认知反差明显
D002-I001,冲突与反差强度,5.74,7582775227680210995,6,打破高端设备高价认知，小体积全功能反差明显。
D002-I001,冲突与反差强度,5.74,7584464119644569654,6,价格反差大，功能远超普通音响认知
D002-I001,冲突与反差强度,5.74,7579408877080477705,6,打破音响仅能听歌的认知，多功能形成反差
D002-I001,冲突与反差强度,5.74,7582349749170716682,6,别墅用高端设备定价亲民，认知反差明显
D002-I001,冲突与反差强度,5.74,7585009297122590730,6,打造高端设备价格亲民的认知反差，吸引力强
D002-I001,冲突与反差强度,5.74,7584464155228078099,6,对比外出K歌高成本，凸显居家方案性价比
D002-I001,冲突与反差强度,5.74,7588313895712407598,6,打造KTV高消费与家用设备低价的认知反差。
D002-I001,冲突与反差强度,5.74,7586825993240674346,6,普通电视秒变多功能KTV的认知反差，吸引力强。
D002-I001,冲突与反差强度,5.74,7588889616480993343,6,传统多套设备vs单台一体机，认知反差明显。
D002-I001,冲突与反差强度,5.74,7588483866241204278,6,在家即可得KTV影院体验，认知反差明显
D002-I001,冲突与反差强度,5.74,7589647778797649971,6,对比外出娱乐高成本，居家实现同款功能反差明显。
D002-I001,冲突与反差强度,5.74,7591478547874480170,6,新旧K歌设备功能对比，认知反差明显。
D002-I001,冲突与反差强度,5.74,7590171967215992895,6,打破家庭影音设备价高的认知，反差明显
D002-I001,冲突与反差强度,5.74,7591281056402587686,6,传统多设备对比单台一体机，认知反差明显
D002-I001,冲突与反差强度,5.74,7589969146219397126,6,价格、功能反差明显，有效吸引用户注意力
D002-I001,冲突与反差强度,5.74,7588490329344458806,6,别墅级高端设备价格极低，形成认知反差
D002-I001,冲突与反差强度,5.74,7590726611370934318,6,单功能音响vs多功能一体机，价格预期有反差
D002-I001,冲突与反差强度,5.74,7591298693720080410,6,闲置电视变KTV、音响泼水仍正常使用，反差明显。
D002-I001,冲突与反差强度,5.74,7592196219902820358,6,逐级降价+原价1899直降千的反差感极强
D002-I001,冲突与反差强度,5.74,7592196227359490091,6,打破高端设备贵且复杂的固有认知，反差明显
D002-I001,冲突与反差强度,5.74,7592196202738384905,6,传统笨重设备与小巧一体机形成认知反差，吸引力强
D002-I001,冲突与反差强度,5.74,7592214438725091338,6,对比传统点歌机与一体机差异，认知反差明显
D002-I001,冲突与反差强度,5.74,7592795926180495398,6,对比传统设备的落后，凸显一体机的核心优势。
D002-I001,冲突与反差强度,5.74,7592962280485715978,6,否定大众熟悉的传统K歌设备，认知反差明显。
D002-I001,冲突与反差强度,5.74,7592962282583638026,6,制造员工拦低价+功能多合一的双重反差
D002-I001,冲突与反差强度,5.74,7592938867022692390,6,对比KTV高消费，家用设备低价反差明显
D002-I001,冲突与反差强度,5.74,7592962242825748518,6,对比KTV高成本，突出家用设备高性价比
D002-I001,冲突与反差强度,5.74,7592938859203821619,6,传统复杂设备与小巧一体机的认知反差明显。
D002-I001,冲突与反差强度,5.74,7593311230407000083,6,传统点歌机和新型一体机形成鲜明认知反差，吸引力强。
D002-I001,冲突与反差强度,5.74,7593701461055193138,6,闲置电视变多功能家庭KTV的认知反差明显。
D002-I001,冲突与反差强度,5.74,7593701454746779686,6,对比传统设备与一体机，功能价格反差明显
D002-I001,冲突与反差强度,5.74,7593311252995670079,6,对比传统KTV/点歌机的高价复杂，反差感明显。
D002-I001,冲突与反差强度,5.74,7593320204084903979,6,传统多设备与单一体机方案对比，认知反差明显。
D002-I001,冲突与反差强度,5.74,7593701482995859502,6,小设备替代复杂家庭影音方案，认知反差明显
D002-I001,冲突与反差强度,5.74,7593702018445164586,6,高端场景用的设备价低功能全，认知反差明显
D002-I001,冲突与反差强度,5.74,7594074187410735131,6,闲置电视变多功能娱乐中心，认知反差明显
D002-I001,冲突与反差强度,5.74,7594074207699353609,6,别墅高端设备与亲民价格形成强认知反差
D002-I001,冲突与反差强度,5.74,7594075236742627382,6,传统笨重点歌机vs小巧多功能一体机，认知反差强
D002-I001,冲突与反差强度,5.74,7594278206615519259,6,传统多设备K歌与一体机方案形成认知反差。
D002-I001,冲突与反差强度,5.74,7594076240170041363,6,别墅高端设备售价远低于预期，认知反差明显
D002-I001,冲突与反差强度,5.74,7594075263437717545,6,别墅高端设备价格亲民，打破用户固有认知。
D002-I001,冲突与反差强度,5.74,7595161102398668819,6,闲置电视变身多功能KTV，价格反差明显
D002-I001,冲突与反差强度,5.74,7595161142652256291,6,高端家庭设备远低于预期价，认知反差明显
D002-I001,冲突与反差强度,5.74,7595161111016669227,6,闲置电视秒变多功能娱乐设备，认知反差明显
D002-I001,冲突与反差强度,5.74,7595161086967726086,6,传统多设备与单台一体机的功能价格反差明显
D002-I001,冲突与反差强度,5.74,7595189897502507050,6,传统设备复杂落后vs一体机小巧功能全，反差明显。
D002-I001,冲突与反差强度,5.74,7595542379304648746,6,降价同时升级功能，性价比反差感知强
D002-I001,冲突与反差强度,5.74,7595580740723228681,6,闲置电视变家庭娱乐中心，认知反差明显
D002-I001,冲突与反差强度,5.74,7595542396417540102,6,传统多设备与单台一体机对比，认知反差明显。
D002-I001,冲突与反差强度,5.74,7595581190721404970,6,高端别墅设备与低价形成认知反差，吸引力强。
D002-I001,冲突与反差强度,5.74,7595951815557971977,6,闲置电视变多功能娱乐设备的反差戳中用户需求
D002-I001,冲突与反差强度,5.74,7595550067751731250,6,对比传统设备笨重复杂，凸显产品小巧全能优势。
D002-I001,冲突与反差强度,5.74,7595950522347421738,6,打破高端影音设备价高、安装复杂的认知。
D002-I001,冲突与反差强度,5.74,7595911819053105178,6,闲置电视秒变KTV，打破用户固有认知
D002-I001,冲突与反差强度,5.74,7596668316988325914,6,闲置电视变多功能娱乐中心，认知反差明显
D002-I001,冲突与反差强度,5.74,7596302993484431375,6,在家即可享KTV效果，价格远低于预期，反差明显。
D002-I001,冲突与反差强度,5.74,7597411996900163647,6,闲置电视变KTV的认知反差，吸引力较强
D002-I001,冲突与反差强度,5.74,7596669054046273572,6,新旧K歌设备功能、价格反差明显，吸引力强。
D002-I001,冲突与反差强度,5.74,7597759125851291674,6,传统设备落后与一体机多功能的反差强烈
D002-I001,冲突与反差强度,5.74,7597759147849842739,6,闲置电视变家庭娱乐中心，认知反差明显
D002-I001,冲突与反差强度,5.74,7597759251209748495,6,闲置电视变家庭娱乐中心的认知反差明显
D002-I001,冲突与反差强度,5.74,7598140632592121875,6,闲置电视变多功能KTV的认知反差吸引力强
D002-I001,冲突与反差强度,5.74,7598524018490638372,6,传统落后设备vs多功能一体机，反差明显
D002-I001,冲突与反差强度,5.74,7597788068666425398,6,小型一体机替代线下KTV的认知反差明显
D002-I001,冲突与反差强度,5.74,7598147011917791274,6,传统设备落后高价与一体机高性价比反差明显。
D002-I001,冲突与反差强度,5.74,7598140566690988059,6,对比传统复杂设备与该一体机，认知反差明显。
D002-I001,冲突与反差强度,5.74,7598140644361699371,6,对比传统K歌方式与新品的便捷性，反差明显
D002-I001,冲突与反差强度,5.74,7598894047782354953,6,KTV级效果和超低价形成强烈认知反差
D002-I001,冲突与反差强度,5.74,7598531607626137650,6,传统多设备vs单一体机，认知反差清晰
D002-I001,冲突与反差强度,5.74,7598893909222686730,6,旧设备复杂vs新机小巧多能，认知反差明显
D002-I001,冲突与反差强度,5.74,7598895351668162569,6,员工拦老板降价的戏码和价格反差明显。
D002-I001,冲突与反差强度,5.74,7599619744779223078,6,对比传统复杂K歌设备与一体机，认知反差明显。
D002-I001,冲突与反差强度,5.74,7599619767999152155,6,打破家庭KTV成本高安装复杂的固有认知
D002-I001,冲突与反差强度,5.74,7599632657988206642,6,闲置电视无用vs变家庭KTV影院，认知反差明显。
D002-I001,冲突与反差强度,5.74,7600367677266427923,6,打破“别墅高端设备必贵”的认知，反差感明显
D002-I001,冲突与反差强度,5.74,7599632687168143369,6,打破用户认为家庭KTV昂贵复杂的固有认知。
D002-I001,冲突与反差强度,5.74,7599619774851907611,6,闲置电视无用vs变家庭KTV，认知反差明显
D002-I001,冲突与反差强度,5.74,7601117654277701670,6,否定传统设备，和新款一体机形成认知反差。
D002-I001,冲突与反差强度,5.74,7600760614222315526,6,传统复杂设备和小型一体机形成认知反差
D002-I001,冲突与反差强度,5.74,7600760589728088114,6,对比传统KTV的贵与复杂，认知反差明显。
D002-I001,冲突与反差强度,5.74,7600760595149242409,6,新旧K歌设备功能成本反差明显，吸引力强
D002-I001,冲突与反差强度,5.74,7601478145825407027,6,传统多台设备vs单一一体机，认知反差强。
D002-I001,冲突与反差强度,5.74,7601841932990840882,6,高价家用KTV与低价福利形成认知反差
D002-I001,冲突与反差强度,5.74,7601485124283449350,6,打破用户对家庭KTV价高复杂的固有认知，反差明显
D002-I001,冲突与反差强度,5.74,7601478677480390683,6,小设备整合多娱乐功能，价格远低于用户预期。
D002-I001,冲突与反差强度,5.74,7601865320384036927,6,对比传统多设备，一体机体小功能全，反差明显
D002-I001,冲突与反差强度,5.74,7601900038289981494,6,低价与全功能形成认知反差，吸引用户兴趣。
D002-I001,冲突与反差强度,5.74,7601899215078572074,6,传统大型设备vs小型一体机，认知反差明显
